iter	MultiClass
5161	0.07214088904
5162	0.07214086214
5163	0.0721408336
5164	0.07211754973
5165	0.07206866503
5166	0.07204854524
5167	0.07194228445
5168	0.0719159233
5169	0.07191569702
5170	0.07190803303
5171	0.0718400527
5172	0.07181539656
5173	0.07176580287
5174	0.07173243334
5175	0.07172179804
5176	0.0717143756
5177	0.07167013504
5178	0.07164397024
5179	0.07158890334
5180	0.07156473575
5181	0.07156315486
5182	0.07156312783
5183	0.07150870477
5184	0.07150085085
5185	0.07145766801
5186	0.07145121184
5187	0.07144240136
5188	0.07142311585
5189	0.07140981148
5190	0.07140979427
5191	0.07136500979
5192	0.07132250364
5193	0.07129262227
5194	0.07127970958
5195	0.0712457198
5196	0.07121421533
5197	0.07120052367
5198	0.07118890137
5199	0.07114922914
5200	0.07108590125
5201	0.07108268251
5202	0.07107306177
5203	0.07100597238
5204	0.0709694335
5205	0.07093735875
5206	0.07091386098
5207	0.07088702038
5208	0.07082913753
5209	0.07082244528
5210	0.07080278105
5211	0.07080117759
5212	0.07077077898
5213	0.07076364769
5214	0.07075569011
5215	0.0707178619
5216	0.07069561554
5217	0.07068447168
5218	0.07065852901
5219	0.07062623724
5220	0.07060883719
5221	0.07058754774
5222	0.07053068858
5223	0.07049856674
5224	0.07047222091
5225	0.07045359971
5226	0.07043685069
5227	0.07039809288
5228	0.07036796753
5229	0.07036562088
5230	0.07035222192
5231	0.07033251913
5232	0.07028955503
5233	0.0702493672
5234	0.07021953323
5235	0.07018078904
5236	0.07008043424
5237	0.070042039
5238	0.07003587834
5239	0.07003119798
5240	0.0699981208
5241	0.06997259013
5242	0.06994777832
5243	0.06993097386
5244	0.06991046593
5245	0.06988512579
5246	0.06987258496
5247	0.06986447007
5248	0.06983482646
5249	0.06981168063
5250	0.06979392078
5251	0.06977923579
5252	0.0697666996
5253	0.06975277973
5254	0.06973361845
5255	0.06972447563
5256	0.06970853333
5257	0.06960817117
5258	0.06957895311
5259	0.06954187952
5260	0.06952477
5261	0.06948060596
5262	0.06947255054
5263	0.06946069258
5264	0.06944954632
5265	0.06939593277
5266	0.06939591138
5267	0.06937902698
5268	0.06933452739
5269	0.06930320112
5270	0.06927069591
5271	0.06925999402
5272	0.06924236021
5273	0.06922841971
5274	0.06920321151
5275	0.06919182943
5276	0.06918035795
5277	0.0691670085
5278	0.06916358635
5279	0.06914447813
5280	0.06912032171
5281	0.06908333549
5282	0.06907246094
5283	0.06906421288
5284	0.06903404567
5285	0.06899690627
5286	0.06896893836
5287	0.06896721994
5288	0.06895414751
5289	0.068923385
5290	0.06886606329
5291	0.06885889742
5292	0.06885238782
5293	0.06883717052
5294	0.06879913455
5295	0.0687991153
5296	0.06879908637
5297	0.06879905334
5298	0.06879903221
5299	0.06879899824
5300	0.06878848966
5301	0.06878499159
5302	0.06877473862
5303	0.06875470697
5304	0.06874399383
5305	0.06871134043
5306	0.06869480743
5307	0.06866252881
5308	0.06865590517
5309	0.06864857317
5310	0.06864855315
5311	0.06863832108
5312	0.06860219755
5313	0.06859324747
5314	0.06856645405
5315	0.06854082978
5316	0.0685367004
5317	0.06850453236
5318	0.06849321614
5319	0.0684562738
5320	0.06844698062
5321	0.06841054815
5322	0.06838377716
5323	0.06836066229
5324	0.06833222012
5325	0.06833219794
5326	0.06830610214
5327	0.06829256299
5328	0.06825657163
5329	0.06823902334
5330	0.06822193419
5331	0.06819556108
5332	0.06817533685
5333	0.06813323799
5334	0.06813088769
5335	0.06812804569
5336	0.06811792445
5337	0.06811423463
5338	0.06809970156
5339	0.06809543157
5340	0.06807751558
5341	0.06806111083
5342	0.06805719223
5343	0.06801481174
5344	0.06799654739
5345	0.06799652108
5346	0.06798669639
5347	0.06798342835
5348	0.0679834026
5349	0.06796373127
5350	0.06792554839
5351	0.06789622473
5352	0.06789564017
5353	0.06788072224
5354	0.06785299877
5355	0.06783921639
5356	0.06781185975
5357	0.06779058338
5358	0.06778013935
5359	0.0677580584
5360	0.06771170456
5361	0.06767296819
5362	0.06765721525
5363	0.06764913382
5364	0.06764692225
5365	0.06764689332
5366	0.06759814097
5367	0.06757132134
5368	0.06750787958
5369	0.06747036012
5370	0.06746353033
5371	0.06742981228
5372	0.0674056192
5373	0.0674038809
5374	0.06738293287
5375	0.06735993317
5376	0.06734092382
5377	0.06730109955
5378	0.06727387459
5379	0.06724246001
5380	0.06722676116
5381	0.067226742
5382	0.06721536533
5383	0.06717415369
5384	0.06716643341
5385	0.06711261789
5386	0.06708207348
5387	0.06707677556
5388	0.06706134131
5389	0.0670430945
5390	0.06704307451
5391	0.0669740236
5392	0.06694658483
5393	0.0669464404
5394	0.06694450507
5395	0.06691897746
5396	0.06691466828
5397	0.0669146438
5398	0.06687267358
5399	0.0668397746
5400	0.06682491071
5401	0.06677660934
5402	0.06676545231
5403	0.06673602975
5404	0.06671193338
5405	0.06668481131
5406	0.06668217204
5407	0.06665138021
5408	0.06664591806
5409	0.06664588426
5410	0.06664586221
5411	0.06664583735
5412	0.0666387751
5413	0.06663875742
5414	0.06663873076
5415	0.06662613023
5416	0.06662610948
5417	0.06661611433
5418	0.06659728202
5419	0.06651015528
5420	0.06647110808
5421	0.06644774241
5422	0.06644179709
5423	0.066441776
5424	0.06641332415
5425	0.06640283039
5426	0.0664028103
5427	0.06635449272
5428	0.06629490834
5429	0.06627819544
5430	0.06626160626
5431	0.06624761534
5432	0.06622831881
5433	0.06621998751
5434	0.06621996565
5435	0.06619740661
5436	0.06619738513
5437	0.06618670834
5438	0.06618622325
5439	0.06612177618
5440	0.0660498822
5441	0.06599839064
5442	0.06599324442
5443	0.06597525754
5444	0.06596283483
5445	0.06590727858
5446	0.0658731698
5447	0.06584785723
5448	0.06579101455
5449	0.06576001367
5450	0.06575333035
5451	0.06569970414
5452	0.06567818352
5453	0.06566947159
5454	0.06564355748
5455	0.06563458189
5456	0.06561736676
5457	0.0656007493
5458	0.06560072994
5459	0.06560070802
5460	0.06557566514
5461	0.06555376823
5462	0.06554841718
5463	0.06554575383
5464	0.06552200799
5465	0.06550145188
5466	0.06550089199
5467	0.06550086826
5468	0.06550084725
5469	0.0654942964
5470	0.06549427135
5471	0.0654759896
5472	0.06545777808
5473	0.06540849699
5474	0.06538654415
5475	0.06537631933
5476	0.06533243491
5477	0.06528764758
5478	0.06525440219
5479	0.06523814894
5480	0.06520148266
5481	0.0651512266
5482	0.06505938992
5483	0.06504472543
5484	0.0649713291
5485	0.06493247322
5486	0.06491450207
5487	0.06491196398
5488	0.06489409118
5489	0.06488366696
5490	0.06486327216
5491	0.0648561251
5492	0.06484952486
5493	0.06483611394
5494	0.06481024469
5495	0.06479631754
5496	0.06477934108
5497	0.06476462345
5498	0.06474148081
5499	0.06472207823
5500	0.06468498295
5501	0.06464894952
5502	0.06463141493
5503	0.06461099673
5504	0.06459800764
5505	0.06459798226
5506	0.06459795657
5507	0.06456320933
5508	0.06454460561
5509	0.06450369515
5510	0.06450364433
5511	0.06450361875
5512	0.06447693055
5513	0.06443623391
5514	0.06439765881
5515	0.06438290318
5516	0.06437252768
5517	0.06435982088
5518	0.06432204081
5519	0.06429811144
5520	0.0642678377
5521	0.06424527715
5522	0.06422859971
5523	0.06421219243
5524	0.06420255026
5525	0.06418881983
5526	0.06418107702
5527	0.06416581547
5528	0.06414500112
5529	0.06414497052
5530	0.06414490303
5531	0.06412189471
5532	0.0640967055
5533	0.06407485492
5534	0.06406432976
5535	0.06398226925
5536	0.06393440085
5537	0.06392538419
5538	0.06392534777
5539	0.0639008177
5540	0.06388856237
5541	0.06388045033
5542	0.06388028315
5543	0.06386533483
5544	0.06386531565
5545	0.06386529615
5546	0.06385366842
5547	0.06384592992
5548	0.06384016507
5549	0.06383868928
5550	0.06381435006
5551	0.06377616055
5552	0.06377613962
5553	0.0637601272
5554	0.06374473812
5555	0.06373796382
5556	0.06371663999
5557	0.0637033361
5558	0.06369923234
5559	0.06369912784
5560	0.06369698264
5561	0.06366322523
5562	0.06364565783
5563	0.06363960826
5564	0.06363561931
5565	0.06362131574
5566	0.06362129398
5567	0.06362126859
5568	0.06360746745
5569	0.06359512712
5570	0.06358210767
5571	0.06357338598
5572	0.06352165272
5573	0.06350507406
5574	0.0635050383
5575	0.06350496162
5576	0.06349301003
5577	0.06348446822
5578	0.06347512757
5579	0.06342530522
5580	0.06341173414
5581	0.06338006943
5582	0.06332724514
5583	0.06330908762
5584	0.06329723612
5585	0.06328817615
5586	0.06327703029
5587	0.06326547185
5588	0.06326545075
5589	0.06325434626
5590	0.06325432292
5591	0.06323311912
5592	0.06321058504
5593	0.06320005574
5594	0.06320002819
5595	0.06317790758
5596	0.06316717038
5597	0.06314741125
5598	0.06313581256
5599	0.06309731005
5600	0.06306841173
5601	0.06304217299
5602	0.06301679173
5603	0.06300054173
5604	0.06297528711
5605	0.06297029725
5606	0.06296294668
5607	0.06294973995
5608	0.06294331767
5609	0.06290249712
5610	0.06283944462
5611	0.06283036321
5612	0.06278582993
5613	0.06277614988
5614	0.06276956839
5615	0.06276954559
5616	0.06272817496
5617	0.06270397232
5618	0.062680198
5619	0.06266360206
5620	0.06265187
5621	0.06263459999
5622	0.06259929732
5623	0.06258156133
5624	0.06257305088
5625	0.0625681651
5626	0.06255940759
5627	0.06250423575
5628	0.06245486503
5629	0.06245111357
5630	0.06243665642
5631	0.06241863916
5632	0.06241803399
5633	0.06241801504
5634	0.06239156388
5635	0.0623852712
5636	0.06238524706
5637	0.06238522537
5638	0.06237602756
5639	0.06236799949
5640	0.06236797084
5641	0.06233503165
5642	0.06232702616
5643	0.06230086345
5644	0.06226365369
5645	0.06222873796
5646	0.06220527176
5647	0.06219237454
5648	0.06219235049
5649	0.06218749232
5650	0.06213180935
5651	0.0621009174
5652	0.06206004785
5653	0.06201443801
5654	0.06199115698
5655	0.06197774258
5656	0.0619511571
5657	0.06191494543
5658	0.061891824
5659	0.06186488058
5660	0.06184841755
5661	0.06184526524
5662	0.06182853136
5663	0.06181820715
5664	0.06176999247
5665	0.06176119492
5666	0.06173704501
5667	0.06171466032
5668	0.06168107663
5669	0.06166711261
5670	0.06161815874
5671	0.06158735252
5672	0.06158680925
5673	0.0615862583
5674	0.06158623362
5675	0.06156989879
5676	0.06155421711
5677	0.06153693146
5678	0.06152545324
5679	0.06151016056
5680	0.0615045123
5681	0.06149089816
5682	0.06146180577
5683	0.06143731168
5684	0.06143244542
5685	0.06139711053
5686	0.06138378349
5687	0.06136145438
5688	0.06135716373
5689	0.06134608188
5690	0.06132267892
5691	0.0612840797
5692	0.0612461627
5693	0.06121895086
5694	0.06120410035
5695	0.06117639066
5696	0.06115489927
5697	0.06114974413
5698	0.06114972847
5699	0.06114970434
5700	0.0611225383
5701	0.06111029421
5702	0.06110481983
5703	0.06108306699
5704	0.06106155724
5705	0.06103915392
5706	0.06102391329
5707	0.06099044118
5708	0.06098033828
5709	0.06098032141
5710	0.06096007504
5711	0.06093391088
5712	0.06092929989
5713	0.06092253553
5714	0.06088825883
5715	0.0608316885
5716	0.06082615471
5717	0.06079754945
5718	0.06076083768
5719	0.06074105052
5720	0.06073733158
5721	0.06071043434
5722	0.0606983476
5723	0.06069822112
5724	0.06069818413
5725	0.06068568737
5726	0.06068173382
5727	0.06066871716
5728	0.0606682489
5729	0.06064193706
5730	0.06061902058
5731	0.06059919834
5732	0.06059337747
5733	0.06057075856
5734	0.06052865744
5735	0.06051322935
5736	0.06050016382
5737	0.06050007887
5738	0.06050000297
5739	0.06049676099
5740	0.06047467114
5741	0.06046380592
5742	0.06045613927
5743	0.06045316697
5744	0.06045291613
5745	0.0604446826
5746	0.06044466302
5747	0.06041691027
5748	0.06039033434
5749	0.06038852042
5750	0.06037938797
5751	0.06036876932
5752	0.06035120969
5753	0.06032305116
5754	0.06032303226
5755	0.06032162735
5756	0.06027114305
5757	0.06025596508
5758	0.06024603252
5759	0.06021737177
5760	0.06018718026
5761	0.06017182499
5762	0.06015353594
5763	0.06013193085
5764	0.06012246376
5765	0.06009243497
5766	0.06004997885
5767	0.06003413945
5768	0.06001575421
5769	0.05999088523
5770	0.0599745486
5771	0.05994537385
5772	0.05993128389
5773	0.0599312644
5774	0.059917288
5775	0.05990018658
5776	0.05988016149
5777	0.05986496659
5778	0.05984906034
5779	0.05984214076
5780	0.05982541658
5781	0.05981018131
5782	0.05980415694
5783	0.05978307499
5784	0.05974296163
5785	0.05973115985
5786	0.0597218158
5787	0.05971876181
5788	0.05971072157
5789	0.0597017493
5790	0.05970172828
5791	0.05967111603
5792	0.05963830697
5793	0.05959738832
5794	0.05957955172
5795	0.05954998707
5796	0.05952690852
5797	0.05951523508
5798	0.05949524654
5799	0.05949481355
5800	0.0594726467
5801	0.05945083084
5802	0.05943213166
5803	0.05942949443
5804	0.05940223851
5805	0.05938529352
5806	0.05936035175
5807	0.05935573447
5808	0.05934175179
5809	0.05932473727
5810	0.05931982604
5811	0.05930866668
5812	0.05930864597
5813	0.05929982797
5814	0.05927665646
5815	0.05923877185
5816	0.05923802715
5817	0.05920953474
5818	0.05919381604
5819	0.05918494139
5820	0.05917666498
5821	0.0591766464
5822	0.05917661872
5823	0.05915549845
5824	0.05913390818
5825	0.05913207532
5826	0.05912161309
5827	0.05911727502
5828	0.05907432129
5829	0.05905791691
5830	0.05901713119
5831	0.05901155508
5832	0.05900725929
5833	0.05900717455
5834	0.05899696285
5835	0.05897022131
5836	0.05895214047
5837	0.05894766926
5838	0.05893086739
5839	0.05889623011
5840	0.05889433084
5841	0.05888375106
5842	0.05888233553
5843	0.05888231537
5844	0.05887813104
5845	0.05887810483
5846	0.05887808709
5847	0.05887807213
5848	0.05886335694
5849	0.05885118136
5850	0.05883586147
5851	0.05882617141
5852	0.0588158696
5853	0.05881552776
5854	0.05880777598
5855	0.05878834187
5856	0.0587779397
5857	0.05876761801
5858	0.05874965669
5859	0.05871837365
5860	0.05869185593
5861	0.05867974923
5862	0.05864897971
5863	0.05863110533
5864	0.05860864241
5865	0.05860382054
5866	0.05858474304
5867	0.05858210392
5868	0.05856790236
5869	0.05856783962
5870	0.05854713914
5871	0.05852395379
5872	0.05851241745
5873	0.05851106966
5874	0.05851104344
5875	0.05849852881
5876	0.05848583282
5877	0.05847083974
5878	0.05847081763
5879	0.05847054452
5880	0.05846382013
5881	0.0584636592
5882	0.05846363791
5883	0.05846361685
5884	0.05845562096
5885	0.05839872765
5886	0.05836388753
5887	0.05834615958
5888	0.0583241001
5889	0.05831727612
5890	0.0583080455
5891	0.05830802008
5892	0.058308002
5893	0.05829919076
5894	0.05829796929
5895	0.05826739385
5896	0.05825612968
5897	0.05824299491
5898	0.05823638736
5899	0.0582283179
5900	0.05821412435
5901	0.05819711636
5902	0.05817627337
5903	0.05816001933
5904	0.0581407347
5905	0.05814071546
5906	0.05813309575
5907	0.05813307574
5908	0.05812425061
5909	0.0581107205
5910	0.05808573467
5911	0.05805685442
5912	0.05805682728
5913	0.05805680642
5914	0.05805494485
5915	0.05805492596
5916	0.05805490832
5917	0.05804001576
5918	0.05803978721
5919	0.0579780753
5920	0.05796200897
5921	0.05795411086
5922	0.05794723256
5923	0.05793885712
5924	0.05792883824
5925	0.05792172127
5926	0.05791372568
5927	0.05791371279
5928	0.05791358406
5929	0.05791356107
5930	0.05789452567
5931	0.05786111176
5932	0.05784487946
5933	0.05780061852
5934	0.05778211444
5935	0.05774017843
5936	0.05772566999
5937	0.05771134534
5938	0.05769684512
5939	0.05766866145
5940	0.05763298191
5941	0.05763244597
5942	0.05761282435
5943	0.05758384173
5944	0.05757670006
5945	0.0575671364
5946	0.05753938106
5947	0.05753321908
5948	0.05753180276
5949	0.0575317832
5950	0.0575225489
5951	0.05752253282
5952	0.05749619102
5953	0.05748886733
5954	0.05747722463
5955	0.05746685184
5956	0.05743367097
5957	0.05741089334
5958	0.0573965782
5959	0.05737315047
5960	0.05733639872
5961	0.05731887956
5962	0.05729967567
5963	0.05728715525
5964	0.05726629602
5965	0.05725088881
5966	0.05723895924
5967	0.05723603393
5968	0.05722128444
5969	0.0572131841
5970	0.05721316857
5971	0.0571895033
5972	0.05717341749
5973	0.05716358326
5974	0.0571488937
5975	0.05714863209
5976	0.05713963494
5977	0.05712843749
5978	0.05712603814
5979	0.05711280874
5980	0.05711279642
5981	0.05709687035
5982	0.05709685479
5983	0.05708286884
5984	0.05707519248
5985	0.05705294148
5986	0.05703934977
5987	0.05703932957
5988	0.05702328119
5989	0.05700786292
5990	0.05697612131
5991	0.05695472584
5992	0.05691737098
5993	0.05690663934
5994	0.0568759725
5995	0.05685984601
5996	0.05684125629
5997	0.0568219766
5998	0.05681782391
5999	0.05681416549
6000	0.05680478626
6001	0.05680291924
6002	0.05675823271
6003	0.05673582959
6004	0.05672453651
6005	0.05671008195
6006	0.0567075742
6007	0.05670463905
6008	0.05668464624
6009	0.05667198838
6010	0.05666642033
6011	0.0566561194
6012	0.05665358831
6013	0.05665044337
6014	0.05663863271
6015	0.05663860658
6016	0.05662766478
6017	0.05662210581
6018	0.05661168987
6019	0.05658063473
6020	0.05656718853
6021	0.05654261333
6022	0.05653878695
6023	0.05653606852
6024	0.05653278177
6025	0.05652414775
6026	0.05650847194
6027	0.05650226121
6028	0.05645183375
6029	0.05644539453
6030	0.05643632897
6031	0.05643024152
6032	0.05641970564
6033	0.05640082754
6034	0.05637050656
6035	0.0563519958
6036	0.05634387665
6037	0.05632516002
6038	0.05632513653
6039	0.05632349177
6040	0.05631931424
6041	0.05630724345
6042	0.05628973582
6043	0.05627939155
6044	0.0562755335
6045	0.05627145181
6046	0.05626952041
6047	0.05625756693
6048	0.05623842278
6049	0.05622781516
6050	0.056212465
6051	0.05621245595
6052	0.05620143634
6053	0.05616756162
6054	0.05615232319
6055	0.05613285304
6056	0.05612006678
6057	0.056118002
6058	0.05609841723
6059	0.05607956014
6060	0.05606167381
6061	0.05605521766
6062	0.05605163661
6063	0.05601746124
6064	0.05600632034
6065	0.05599611767
6066	0.05594456775
6067	0.05592162614
6068	0.05591242605
6069	0.05587803956
6070	0.05587063138
6071	0.05585471291
6072	0.05585036732
6073	0.05584143608
6074	0.05583228089
6075	0.05578509613
6076	0.0557611457
6077	0.05575315679
6078	0.05572258835
6079	0.05571381448
6080	0.05569742259
6081	0.05567669099
6082	0.05564122263
6083	0.05563091018
6084	0.05562371534
6085	0.05561490497
6086	0.05561486923
6087	0.05560495574
6088	0.05557276474
6089	0.05555273318
6090	0.05554529979
6091	0.05554528665
6092	0.0555175288
6093	0.05549224813
6094	0.05545683345
6095	0.05544846528
6096	0.05544306036
6097	0.05542703741
6098	0.05540591921
6099	0.05539819131
6100	0.05539816848
6101	0.05539323238
6102	0.05535492074
6103	0.05532079929
6104	0.05529919629
6105	0.05527062725
6106	0.0552507763
6107	0.05521958609
6108	0.05521953628
6109	0.05521321848
6110	0.05518899432
6111	0.05516283002
6112	0.05514336651
6113	0.05513362204
6114	0.05511240469
6115	0.05510693662
6116	0.05510635062
6117	0.05510633483
6118	0.05509623888
6119	0.05509099157
6120	0.05507336347
6121	0.05505693597
6122	0.05505356405
6123	0.05504553444
6124	0.05502797054
6125	0.05501746886
6126	0.05501121677
6127	0.05499070514
6128	0.05498028748
6129	0.05498002801
6130	0.05498001142
6131	0.05496704488
6132	0.05495843878
6133	0.05495136762
6134	0.05494952521
6135	0.05494950715
6136	0.05494949276
6137	0.05490321034
6138	0.0548738659
6139	0.05486460413
6140	0.05484780276
6141	0.05481225231
6142	0.05480407291
6143	0.05478522782
6144	0.05477973385
6145	0.0547567123
6146	0.0547508426
6147	0.05474033659
6148	0.05469821648
6149	0.05469820776
6150	0.054664101
6151	0.05461254857
6152	0.05459163199
6153	0.05457553641
6154	0.05455532232
6155	0.05453616788
6156	0.05453615105
6157	0.05451950953
6158	0.05449341686
6159	0.05446891875
6160	0.05446035169
6161	0.05444020543
6162	0.05443116937
6163	0.05443066398
6164	0.05442959119
6165	0.0544218878
6166	0.05441516997
6167	0.05441515862
6168	0.05440758134
6169	0.05440756201
6170	0.05440339293
6171	0.05440090162
6172	0.05440088729
6173	0.05438843415
6174	0.05438460199
6175	0.05438099386
6176	0.05438098284
6177	0.05438096496
6178	0.05437607771
6179	0.05432263599
6180	0.05431124885
6181	0.05427556536
6182	0.05426343962
6183	0.05423947125
6184	0.05422067649
6185	0.05417030465
6186	0.05414332268
6187	0.05412951438
6188	0.05410138808
6189	0.05407822102
6190	0.05406602757
6191	0.05406149244
6192	0.05405722785
6193	0.05405721911
6194	0.05402421956
6195	0.05398646115
6196	0.05396416552
6197	0.05395799162
6198	0.05395797533
6199	0.05391588891
6200	0.05391019992
6201	0.05388313029
6202	0.05386767947
6203	0.05383987325
6204	0.05381827722
6205	0.05381713757
6206	0.05380901696
6207	0.05380343907
6208	0.05378791138
6209	0.05376698581
6210	0.05375449191
6211	0.05375444322
6212	0.05372371091
6213	0.05370670926
6214	0.05369140851
6215	0.05368182648
6216	0.05366889022
6217	0.05365057819
6218	0.05363396979
6219	0.05361665828
6220	0.05355808221
6221	0.05353747185
6222	0.05352342153
6223	0.05349955038
6224	0.0534848215
6225	0.05346081773
6226	0.0534564042
6227	0.05342506548
6228	0.05339966259
6229	0.05335680753
6230	0.05335100534
6231	0.05334600536
6232	0.05334352577
6233	0.05334116269
6234	0.05330406718
6235	0.05329493398
6236	0.05328397158
6237	0.0532724948
6238	0.05326316531
6239	0.0532416666
6240	0.05323900957
6241	0.05321818257
6242	0.05318275112
6243	0.05311828067
6244	0.05308518161
6245	0.05306995407
6246	0.05304723786
6247	0.05300885476
6248	0.05297227833
6249	0.05295468683
6250	0.05293595299
6251	0.05292547109
6252	0.05292412559
6253	0.05289362406
6254	0.0528641199
6255	0.05285501862
6256	0.052855001
6257	0.05283588443
6258	0.05282673863
6259	0.05277720165
6260	0.05272375529
6261	0.05270425719
6262	0.05267868633
6263	0.0526610955
6264	0.05265005406
6265	0.05264584294
6266	0.05262217586
6267	0.05260860306
6268	0.05259657911
6269	0.05258515396
6270	0.05254770978
6271	0.05252836131
6272	0.05250155608
6273	0.05248258441
6274	0.05243563031
6275	0.05240488162
6276	0.05240317097
6277	0.05238783855
6278	0.05238497823
6279	0.05237529925
6280	0.0523668493
6281	0.0523575586
6282	0.05233947733
6283	0.05233464751
6284	0.05232903369
6285	0.05230114666
6286	0.0522660582
6287	0.05225072272
6288	0.0522280233
6289	0.0522255396
6290	0.05221259402
6291	0.05219197261
6292	0.05216364112
6293	0.05215589601
6294	0.0521558488
6295	0.05215474377
6296	0.05212807287
6297	0.05211847861
6298	0.05210989102
6299	0.05210342726
6300	0.05209497132
6301	0.05209188479
6302	0.05208109957
6303	0.05207643665
6304	0.05204948129
6305	0.05204107609
6306	0.0520398052
6307	0.0520397842
6308	0.05202322857
6309	0.0520181147
6310	0.05201425885
6311	0.05201083206
6312	0.05201082048
6313	0.0520016692
6314	0.05200126814
6315	0.05200038346
6316	0.05198440616
6317	0.05198011404
6318	0.05195537851
6319	0.05194407389
6320	0.05194405832
6321	0.0519312484
6322	0.05192606033
6323	0.051918273
6324	0.05189118377
6325	0.05186439688
6326	0.05185957001
6327	0.05184831323
6328	0.05181565424
6329	0.05180847767
6330	0.05180138228
6331	0.05179248029
6332	0.05178029764
6333	0.05177348862
6334	0.05175730141
6335	0.05174679854
6336	0.05174337452
6337	0.05174046115
6338	0.05171974264
6339	0.05170832633
6340	0.0516877124
6341	0.05166506235
6342	0.05163978094
6343	0.05163080458
6344	0.05162447567
6345	0.05160890163
6346	0.05159538073
6347	0.05158579492
6348	0.05158272657
6349	0.05155028546
6350	0.0515346882
6351	0.05153369569
6352	0.0514973337
6353	0.05148531626
6354	0.05147193131
6355	0.05146688599
6356	0.05146687593
6357	0.05146473793
6358	0.0514510127
6359	0.05140880793
6360	0.05139341526
6361	0.0513667209
6362	0.05133479063
6363	0.05132253008
6364	0.05129545738
6365	0.0512894923
6366	0.05127400095
6367	0.05127360685
6368	0.05127357924
6369	0.05125739446
6370	0.0512460298
6371	0.05123660847
6372	0.051235238
6373	0.05123522735
6374	0.05122791972
6375	0.05122769083
6376	0.051221187
6377	0.05120183092
6378	0.05118602046
6379	0.05117633851
6380	0.05116903082
6381	0.05116422134
6382	0.0511608125
6383	0.05116080004
6384	0.05115562075
6385	0.05114434139
6386	0.05114432591
6387	0.05113023854
6388	0.05111344925
6389	0.05111343778
6390	0.05110545558
6391	0.05109893677
6392	0.05109892425
6393	0.0510910109
6394	0.05108668637
6395	0.05108091077
6396	0.05106040786
6397	0.05105372315
6398	0.05102928823
6399	0.05101369758
6400	0.05099617409
6401	0.05097938166
6402	0.05096098221
6403	0.05095044923
6404	0.05092436924
6405	0.05091333371
6406	0.05090382663
6407	0.05087829239
6408	0.05085444253
6409	0.05084958487
6410	0.05082051594
6411	0.0508094595
6412	0.05079641146
6413	0.05076001414
6414	0.05074616222
6415	0.0507280844
6416	0.05071189643
6417	0.05069626124
6418	0.0506733712
6419	0.05065311191
6420	0.05064650737
6421	0.05061774499
6422	0.05057588875
6423	0.05054238691
6424	0.050504923
6425	0.0504813218
6426	0.0504628697
6427	0.05045457666
6428	0.05039007025
6429	0.0503581903
6430	0.05035448018
6431	0.05032130934
6432	0.05027831931
6433	0.05026453485
6434	0.0502389609
6435	0.05022566969
6436	0.0502213374
6437	0.05021686602
6438	0.05020832228
6439	0.05020417686
6440	0.05018272894
6441	0.0501385446
6442	0.05010740759
6443	0.05009819331
6444	0.05008373007
6445	0.05007646375
6446	0.05006664119
6447	0.05006656895
6448	0.05006009549
6449	0.05005195906
6450	0.05005194151
6451	0.05004521998
6452	0.05002604591
6453	0.05000602588
6454	0.0499939789
6455	0.04998971034
6456	0.04997924527
6457	0.04997042358
6458	0.04994297502
6459	0.04992065127
6460	0.04989989259
6461	0.04986861165
6462	0.04986701986
6463	0.0498545124
6464	0.04985161737
6465	0.04984228167
6466	0.04982543128
6467	0.04980746511
6468	0.04978333343
6469	0.04974913299
6470	0.04972824542
6471	0.04969549658
6472	0.0496785603
6473	0.04967542965
6474	0.04964728812
6475	0.04963408736
6476	0.04961892494
6477	0.04960814404
6478	0.04959605512
6479	0.04957309543
6480	0.04956778368
6481	0.04955992239
6482	0.04955600698
6483	0.04953493568
6484	0.04953492601
6485	0.04953491316
6486	0.04952845
6487	0.04952798059
6488	0.04952398204
6489	0.04952217959
6490	0.04950759078
6491	0.04948945881
6492	0.04947536144
6493	0.04945361276
6494	0.0494212385
6495	0.04939505144
6496	0.0493739325
6497	0.04937392433
6498	0.04936396693
6499	0.04935010907
6500	0.04931103868
6501	0.04928002394
6502	0.04926995349
6503	0.04926994089
6504	0.04926085562
6505	0.04923905359
6506	0.04922334015
6507	0.04921454006
6508	0.04920187259
6509	0.04919251882
6510	0.04917401572
6511	0.04916923567
6512	0.04915453745
6513	0.04914637765
6514	0.04912533904
6515	0.04911246012
6516	0.04910588126
6517	0.04909160626
6518	0.04907920227
6519	0.04905936211
6520	0.04905181603
6521	0.04904221418
6522	0.04903435603
6523	0.04899882021
6524	0.04898918318
6525	0.04896509376
6526	0.04895023682
6527	0.04893931939
6528	0.04892622749
6529	0.04891627364
6530	0.04890935223
6531	0.04889595232
6532	0.04886531476
6533	0.0488174887
6534	0.04880003638
6535	0.04879238399
6536	0.0487660944
6537	0.04872693893
6538	0.04870018219
6539	0.04868198129
6540	0.04867454908
6541	0.04861039555
6542	0.04860292751
6543	0.04859161734
6544	0.04855870935
6545	0.04853650783
6546	0.04849349263
6547	0.04845614896
6548	0.04845465501
6549	0.04842880042
6550	0.0484155285
6551	0.04841488427
6552	0.04839273185
6553	0.04837933821
6554	0.04837932488
6555	0.04837660252
6556	0.04837476608
6557	0.04836068148
6558	0.0483459475
6559	0.04833972796
6560	0.0483211843
6561	0.04830005568
