iter	Passed	Remaining
5106	2083820	1996501
5107	2084110	1995980
5108	2084410	1995469
5109	2084718	1994965
5110	2085128	1994559
5111	2085504	1994120
5112	2085878	1993680
5113	2086191	1993181
5114	2086535	1992712
5115	2086990	1992350
5116	2087436	1991978
5117	2087797	1991525
5118	2088233	1991144
5119	2088655	1990749
5120	2089135	1990410
5121	2089707	1990159
5122	2090258	1989886
5123	2090896	1989698
5124	2091401	1989381
5125	2091808	1988972
5126	2092257	1988603
5127	2092640	1988171
5128	2092986	1987704
5129	2093382	1987284
5130	2093659	1986752
5131	2094070	1986347
5132	2094440	1985903
5133	2094821	1985469
5134	2095246	1985077
5135	2095770	1984779
5136	2096267	1984455
5137	2096792	1984157
5138	2097296	1983840
5139	2097970	1983684
5140	2098277	1983180
5141	2098697	1982783
5142	2098994	1982270
5143	2099298	1981763
5144	2099689	1981339
5145	2100031	1980869
5146	2100453	1980474
5147	2100721	1979933
5148	2101120	1979517
5149	2101435	1979022
5150	2101839	1978609
5151	2102208	1978165
5152	2102599	1977740
5153	2102992	1977319
5154	2103327	1976841
5155	2103828	1976521
5156	2104285	1976159
5157	2104898	1975944
5158	2105321	1975549
5159	2105811	1975218
5160	2106155	1974750
5161	2106617	1974392
5162	2106919	1973885
5163	2107182	1973341
5164	2107569	1972913
5165	2107973	1972501
5166	2108324	1972039
5167	2108789	1971685
5168	2109173	1971254
5169	2109435	1970710
5170	2109781	1970244
5171	2110281	1969922
5172	2110627	1969456
5173	2111072	1969083
5174	2111406	1968605
5175	2111776	1968162
5176	2112135	1967708
5177	2112661	1967410
5178	2113202	1967127
5179	2113759	1966857
5180	2114231	1966508
5181	2114698	1966155
5182	2114956	1965608
5183	2115445	1965274
5184	2115818	1964834
5185	2116282	1964478
5186	2116584	1963971
5187	2116992	1963563
5188	2117359	1963117
5189	2117706	1962653
5190	2118013	1962151
5191	2118381	1961706
5192	2118800	1961308
5193	2119214	1960905
5194	2119520	1960403
5195	2119945	1960011
5196	2120346	1959597
5197	2120661	1959102
5198	2121166	1958784
5199	2121803	1958587
5200	2122402	1958355
5201	2122842	1957977
5202	2123301	1957616
5203	2123838	1957326
5204	2124205	1956880
5205	2124633	1956490
5206	2125029	1956071
5207	2125388	1955618
5208	2125836	1955246
5209	2126204	1954801
5210	2126579	1954363
5211	2126982	1953950
5212	2127438	1953586
5213	2127874	1953204
5214	2128290	1952803
5215	2128845	1952529
5216	2129388	1952245
5217	2129906	1951938
5218	2130407	1951615
5219	2130815	1951206
5220	2131215	1950790
5221	2131580	1950342
5222	2131966	1949914
5223	2132348	1949482
5224	2132751	1949069
5225	2133146	1948649
5226	2133478	1948171
5227	2133856	1947735
5228	2134202	1947270
5229	2134538	1946797
5230	2134871	1946320
5231	2135352	1945978
5232	2135873	1945673
5233	2136455	1945423
5234	2137073	1945206
5235	2137680	1944979
5236	2138170	1944644
5237	2138504	1944169
5238	2138849	1943703
5239	2139150	1943197
5240	2139526	1942760
5241	2139943	1942359
5242	2140303	1941908
5243	2140643	1941438
5244	2141058	1941036
5245	2141410	1940576
5246	2142025	1940355
5247	2142323	1939847
5248	2142689	1939401
5249	2143046	1938947
5250	2143402	1938491
5251	2143679	1937964
5252	2144050	1937522
5253	2144424	1937083
5254	2144963	1936794
5255	2145382	1936395
5256	2145880	1936068
5257	2146502	1935852
5258	2146970	1935498
5259	2147347	1935062
5260	2147712	1934615
5261	2148151	1934234
5262	2148475	1933750
5263	2148838	1933301
5264	2149190	1932843
5265	2149559	1932398
5266	2149885	1931917
5267	2150250	1931470
5268	2150644	1931049
5269	2151048	1930637
5270	2151443	1930217
5271	2151727	1929698
5272	2152053	1929216
5273	2152418	1928769
5274	2152822	1928357
5275	2153106	1927838
5276	2153518	1927433
5277	2154023	1927111
5278	2154534	1926796
5279	2155086	1926516
5280	2155667	1926263
5281	2156131	1925905
5282	2156509	1925469
5283	2156920	1925063
5284	2157287	1924619
5285	2157666	1924184
5286	2158053	1923757
5287	2158345	1923245
5288	2158752	1922836
5289	2159101	1922375
5290	2159526	1921982
5291	2159919	1921560
5292	2160200	1921039
5293	2160555	1920584
5294	2160990	1920199
5295	2161243	1919654
5296	2161549	1919155
5297	2161789	1918598
5298	2162110	1918112
5299	2162362	1917567
5300	2162729	1917122
5301	2162989	1916582
5302	2163351	1916134
5303	2163672	1915649
5304	2164030	1915197
5305	2164435	1914787
5306	2164733	1914282
5307	2165101	1913839
5308	2165379	1913316
5309	2165800	1912919
5310	2166064	1912384
5311	2166593	1912083
5312	2167015	1911688
5313	2167370	1911234
5314	2167728	1910782
5315	2168093	1910336
5316	2168434	1909870
5317	2168774	1909402
5318	2169135	1908953
5319	2169529	1908533
5320	2169867	1908064
5321	2170255	1907638
5322	2170644	1907214
5323	2170970	1906735
5324	2171396	1906343
5325	2171681	1905827
5326	2172067	1905400
5327	2172464	1904983
5328	2172831	1904540
5329	2173210	1904107
5330	2173535	1903627
5331	2173938	1903215
5332	2174303	1902770
5333	2174623	1902285
5334	2174950	1901807
5335	2175295	1901344
5336	2175633	1900876
5337	2175978	1900414
5338	2176334	1899961
5339	2176695	1899513
5340	2176999	1899015
5341	2177375	1898580
5342	2177730	1898126
5343	2178138	1897719
5344	2178490	1897263
5345	2178742	1896720
5346	2179070	1896243
5347	2179355	1895729
5348	2179657	1895230
5349	2180002	1894768
5350	2180364	1894321
5351	2180778	1893919
5352	2181090	1893429
5353	2181429	1892962
5354	2181733	1892465
5355	2182084	1892009
5356	2182495	1891605
5357	2182809	1891116
5358	2183153	1890654
5359	2183581	1890264
5360	2183957	1889829
5361	2184383	1889438
5362	2184978	1889193
5363	2185445	1888838
5364	2186463	1888957
5365	2187653	1889226
5366	2189002	1889630
5367	2189536	1889331
5368	2190443	1889354
5369	2191455	1889467
5370	2192408	1889528
5371	2193330	1889563
5372	2194775	1890047
5373	2195399	1889824
5374	2196183	1889739
5375	2196874	1889573
5376	2197510	1889360
5377	2198101	1889108
5378	2198912	1889045
5379	2199457	1888753
5380	2200216	1888645
5381	2200818	1888402
5382	2201663	1888367
5383	2202366	1888209
5384	2203049	1888036
5385	2203703	1887836
5386	2204403	1887676
5387	2204974	1887405
5388	2205372	1886987
5389	2205859	1886644
5390	2206265	1886232
5391	2206719	1885861
5392	2207104	1885431
5393	2207462	1884978
5394	2207818	1884523
5395	2208137	1884037
5396	2208497	1883585
5397	2208816	1883100
5398	2209188	1882658
5399	2209612	1882262
5400	2209941	1881784
5401	2210347	1881373
5402	2210862	1881053
5403	2211433	1880782
5404	2211987	1880496
5405	2212506	1880180
5406	2212966	1879813
5407	2213386	1879414
5408	2213730	1878949
5409	2214250	1878633
5410	2214923	1878448
5411	2215189	1877917
5412	2216152	1877977
5413	2216566	1877572
5414	2216974	1877161
5415	2217512	1876860
5416	2217907	1876439
5417	2218299	1876015
5418	2218838	1875714
5419	2219395	1875430
5420	2219941	1875136
5421	2220428	1874791
5422	2220760	1874316
5423	2221222	1873952
5424	2221654	1873561
5425	2222184	1873253
5426	2222736	1872964
5427	2223455	1872814
5428	2224337	1872803
5429	2224865	1872492
5430	2225353	1872149
5431	2225831	1871796
5432	2226495	1871600
5433	2226932	1871213
5434	2227339	1870801
5435	2227789	1870425
5436	2228214	1870028
5437	2228762	1869734
5438	2229091	1869256
5439	2229669	1868988
5440	2230290	1868754
5441	2230811	1868438
5442	2231404	1868181
5443	2231848	1867799
5444	2232295	1867420
5445	2232832	1867117
5446	2233256	1866719
5447	2233861	1866471
5448	2234374	1866147
5449	2234985	1865905
5450	2235375	1865478
5451	2235951	1865207
5452	2236476	1864892
5453	2236893	1864488
5454	2237474	1864220
5455	2237842	1863775
5456	2238231	1863347
5457	2238832	1863095
5458	2239188	1862640
5459	2239536	1862178
5460	2240098	1861895
5461	2240538	1861509
5462	2241056	1861188
5463	2241380	1860707
5464	2241902	1860389
5465	2242439	1860083
5466	2242778	1859614
5467	2243167	1859187
5468	2243565	1858766
5469	2243962	1858345
5470	2244605	1858128
5471	2245023	1857724
5472	2246311	1858039
5473	2246873	1857754
5474	2247513	1857533
5475	2247952	1857147
5476	2248915	1857192
5477	2249346	1856798
5478	2249822	1856441
5479	2250303	1856089
5480	2250788	1855740
5481	2251475	1855557
5482	2252017	1855255
5483	2252620	1855002
5484	2253174	1854709
5485	2253531	1854254
5486	2253982	1853876
5487	2254304	1853393
5488	2254645	1852925
5489	2255176	1852612
5490	2255539	1852163
5491	2255854	1851673
5492	2256182	1851194
5493	2256552	1850751
5494	2257073	1850430
5495	2257630	1850139
5496	2258107	1849782
5497	2258594	1849434
5498	2259127	1849123
5499	2259575	1848743
5500	2259955	1848307
5501	2260430	1847949
5502	2260770	1847480
5503	2261121	1847020
5504	2261584	1846652
5505	2261883	1846150
5506	2262161	1845631
5507	2262666	1845297
5508	2263007	1844829
5509	2263594	1844562
5510	2264025	1844168
5511	2264461	1843777
5512	2265231	1843658
5513	2265730	1843320
5514	2266280	1843021
5515	2266596	1842533
5516	2266903	1842038
5517	2267200	1841535
5518	2267660	1841164
5519	2267972	1840673
5520	2268330	1840219
5521	2268763	1839826
5522	2269103	1839358
5523	2269406	1838860
5524	2269705	1838358
5525	2270065	1837907
5526	2270496	1837512
5527	2271214	1837349
5528	2271663	1836969
5529	2272047	1836537
5530	2272497	1836158
5531	2272882	1835726
5532	2273303	1835323
5533	2273784	1834969
5534	2274134	1834509
5535	2274577	1834124
5536	2275037	1833753
5537	2275387	1833293
5538	2275641	1832756
5539	2276123	1832402
5540	2276429	1831907
5541	2276741	1831416
5542	2277032	1830909
5543	2277407	1830470
5544	2277782	1830030
5545	2278193	1829619
5546	2278715	1829298
5547	2279119	1828882
5548	2279579	1828511
5549	2279901	1828029
5550	2280267	1827582
5551	2280650	1827149
5552	2280977	1826671
5553	2281306	1826195
5554	2281627	1825713
5555	2282024	1825290
5556	2282346	1824809
5557	2282724	1824372
5558	2283218	1824028
5559	2283610	1823602
5560	2284000	1823175
5561	2284561	1822884
5562	2284978	1822479
5563	2285301	1821998
5564	2285720	1821594
5565	2286026	1821100
5566	2286378	1820642
5567	2286756	1820205
5568	2287084	1819728
5569	2287419	1819258
5570	2287740	1818776
5571	2288095	1818321
5572	2288457	1817871
5573	2288870	1817463
5574	2289352	1817109
5575	2289721	1816665
5576	2290268	1816363
5577	2290722	1815987
5578	2291089	1815541
5579	2291519	1815145
5580	2291820	1814648
5581	2292179	1814197
5582	2292536	1813744
5583	2292910	1813304
5584	2293246	1812835
5585	2293541	1812332
5586	2293921	1811898
5587	2294243	1811417
5588	2294489	1810876
5589	2294831	1810412
5590	2295177	1809951
5591	2295646	1809586
5592	2296310	1809376
5593	2296787	1809017
5594	2297156	1808574
5595	2297640	1808221
5596	2298003	1807773
5597	2298368	1807326
5598	2298766	1806907
5599	2299133	1806462
5600	2299474	1805996
5601	2299951	1805638
5602	2300304	1805182
5603	2300654	1804724
5604	2301070	1804318
5605	2301420	1803860
5606	2301857	1803470
5607	2302411	1803172
5608	2302796	1802741
5609	2303238	1802355
5610	2303840	1802095
5611	2304137	1801595
5612	2304547	1801184
5613	2304913	1800739
5614	2305239	1800262
5615	2305496	1799732
5616	2305979	1799378
5617	2306340	1798929
5618	2306671	1798456
5619	2307137	1798089
5620	2307568	1797695
5621	2308073	1797357
5622	2308712	1797125
5623	2309135	1796723
5624	2309642	1796388
5625	2309994	1795932
5626	2310321	1795456
5627	2310793	1795094
5628	2311241	1794712
5629	2311533	1794209
5630	2311963	1793814
5631	2312286	1793335
5632	2312551	1792812
5633	2312819	1792291
5634	2313262	1791906
5635	2313687	1791507
5636	2314078	1791081
5637	2314521	1790695
5638	2314951	1790300
5639	2315500	1789996
5640	2315756	1789467
5641	2316104	1789008
5642	2316400	1788508
5643	2316877	1788149
5644	2317199	1787671
5645	2317557	1787220
5646	2318012	1786844
5647	2318302	1786340
5648	2318568	1785819
5649	2318918	1785362
5650	2319489	1785075
5651	2320026	1784762
5652	2320680	1784538
5653	2321122	1784152
5654	2321577	1783776
5655	2321935	1783325
5656	2322272	1782857
5657	2322628	1782406
5658	2323004	1781969
5659	2323368	1781522
5660	2323682	1781038
5661	2324048	1780593
5662	2324434	1780164
5663	2324745	1779677
5664	2325335	1779405
5665	2325761	1779006
5666	2326456	1778813
5667	2326934	1778454
5668	2327438	1778115
5669	2327825	1777686
5670	2328231	1777273
5671	2328595	1776826
5672	2328982	1776398
5673	2329273	1775896
5674	2329532	1775370
5675	2329852	1774890
5676	2330274	1774489
5677	2330586	1774004
5678	2330905	1773523
5679	2331525	1773272
5680	2332009	1772918
5681	2332541	1772600
5682	2333074	1772282
5683	2333548	1771920
5684	2333948	1771502
5685	2334365	1771096
5686	2334704	1770631
5687	2335173	1770265
5688	2335482	1769777
5689	2335804	1769299
5690	2336251	1768917
5691	2336671	1768514
5692	2337072	1768096
5693	2337529	1767720
5694	2337895	1767276
5695	2338365	1766910
5696	2339006	1766674
5697	2339481	1766312
5698	2339866	1765883
5699	2340371	1765543
5700	2340751	1765109
5701	2341159	1764697
5702	2341522	1764251
5703	2341938	1763844
5704	2342331	1763420
5705	2342767	1763028
5706	2343082	1762546
5707	2343591	1762209
5708	2344061	1761844
5709	2344480	1761439
5710	2345116	1761198
5711	2345605	1760846
5712	2346108	1760505
5713	2346512	1760089
5714	2346949	1759698
5715	2347505	1759396
5716	2347805	1758903
5717	2348130	1758428
5718	2348580	1758047
5719	2348944	1757602
5720	2349202	1757077
5721	2349731	1756755
5722	2350083	1756300
5723	2350443	1755852
5724	2350907	1755481
5725	2351452	1755170
5726	2351948	1754824
5727	2352471	1754497
5728	2352752	1753989
5729	2353128	1753552
5730	2353571	1753166
5731	2353922	1752711
5732	2354290	1752269
5733	2354759	1751901
5734	2355220	1751528
5735	2355665	1751143
5736	2356083	1750738
5737	2356406	1750261
5738	2356772	1749818
5739	2357088	1749337
5740	2357769	1749127
5741	2358347	1748841
5742	2358934	1748560
5743	2359343	1748148
5744	2359748	1747733
5745	2360165	1747327
5746	2360644	1746967
5747	2361541	1746916
5748	2362085	1746603
5749	2362936	1746518
5750	2363572	1746273
5751	2364152	1745987
5752	2364900	1745825
5753	2365558	1745596
5754	2366658	1745693
5755	2367512	1745608
5756	2368819	1745857
5757	2370296	1746230
5758	2371212	1746190
5759	2372134	1746154
5760	2372503	1745710
5761	2373033	1745386
5762	2373606	1745092
5763	2374233	1744839
5764	2374716	1744479
5765	2375652	1744452
5766	2376077	1744049
5767	2376496	1743642
5768	2377051	1743336
5769	2377406	1742881
5770	2377772	1742436
5771	2378307	1742114
5772	2378667	1741664
5773	2378923	1741137
5774	2379288	1740691
5775	2379650	1740242
5776	2380118	1739872
5777	2380786	1739647
5778	2381301	1739310
5779	2381950	1739071
5780	2382496	1738757
5781	2382835	1738291
5782	2383236	1737870
5783	2383806	1737573
5784	2384144	1737107
5785	2384623	1736744
5786	2384973	1736286
5787	2385290	1735805
5788	2385746	1735425
5789	2386052	1734936
5790	2386410	1734484
5791	2386996	1734198
5792	2387429	1733802
5793	2388007	1733510
5794	2388496	1733154
5795	2388889	1732728
5796	2389408	1732393
5797	2389769	1731944
5798	2390098	1731471
5799	2390400	1730979
5800	2390781	1730544
5801	2391150	1730101
5802	2391462	1729616
5803	2391881	1729209
5804	2392261	1728774
5805	2392548	1728272
5806	2392973	1727869
5807	2393301	1727396
5808	2393674	1726956
5809	2394132	1726577
5810	2394425	1726079
5811	2394755	1725608
5812	2395144	1725179
5813	2395664	1724845
5814	2396179	1724507
5815	2396950	1724353
5816	2397243	1723855
5817	2397668	1723452
5818	2398023	1722999
5819	2398325	1722508
5820	2398651	1722034
5821	2399010	1721584
5822	2399268	1721062
5823	2399716	1720675
5824	2400350	1720422
5825	2400795	1720034
5826	2401451	1719796
5827	2401803	1719341
5828	2402157	1718887
5829	2402463	1718400
5830	2402971	1718056
5831	2403237	1717540
5832	2403526	1717040
5833	2403886	1716590
5834	2404199	1716107
5835	2404556	1715657
5836	2404901	1715196
5837	2405246	1714737
5838	2405587	1714274
5839	2406174	1713987
5840	2406706	1713660
5841	2407182	1713293
5842	2407683	1712945
5843	2408093	1712532
5844	2408384	1712034
5845	2408670	1711532
5846	2409050	1711097
5847	2409308	1710576
5848	2409704	1710152
5849	2410126	1709748
5850	2410449	1709272
5851	2410741	1708775
5852	2411063	1708299
5853	2411423	1707851
5854	2411761	1707387
5855	2412134	1706947
5856	2412699	1706644
5857	2413182	1706281
5858	2413701	1705945
5859	2414210	1705602
5860	2414697	1705243
5861	2415157	1704865
5862	2415505	1704408
5863	2415830	1703935
5864	2416363	1703608
5865	2416656	1703112
5866	2416987	1702643
5867	2417326	1702179
5868	2417715	1701752
5869	2417968	1701228
5870	2418521	1700915
5871	2419045	1700582
5872	2419451	1700166
5873	2419980	1699836
5874	2420360	1699402
5875	2420679	1698924
5876	2421144	1698550
5877	2421476	1698081
5878	2421730	1697559
5879	2422025	1697065
5880	2422482	1696684
5881	2422747	1696170
5882	2423127	1695736
5883	2423637	1695392
5884	2424029	1694966
5885	2424677	1694720
5886	2425196	1694383
5887	2425523	1693911
5888	2426018	1693557
5889	2426379	1693109
5890	2426693	1692630
5891	2427008	1692150
5892	2427326	1691673
5893	2427622	1691180
5894	2427941	1690704
5895	2428412	1690333
5896	2428810	1689911
5897	2429157	1689454
5898	2429493	1688989
5899	2429818	1688517
5900	2430167	1688062
5901	2430807	1687809
5902	2431317	1687465
5903	2431883	1687160
5904	2432430	1686842
5905	2432760	1686373
5906	2433203	1685982
5907	2433457	1685461
5908	2433770	1684981
5909	2434173	1684563
5910	2434582	1684149
5911	2434902	1683673
5912	2435237	1683209
5913	2435550	1682728
5914	2435822	1682220
5915	2436183	1681773
5916	2436683	1681422
5917	2437161	1681056
5918	2437581	1680650
5919	2438224	1680397
5920	2438575	1679944
5921	2439218	1679691
5922	2439729	1679347
5923	2440337	1679070
5924	2440679	1678610
5925	2440990	1678129
5926	2441422	1677731
5927	2441707	1677231
5928	2441981	1676725
5929	2442249	1676214
5930	2442639	1675788
5931	2442992	1675336
5932	2443316	1674864
5933	2443720	1674447
5934	2444073	1673994
5935	2444631	1673683
5936	2445227	1673396
5937	2445707	1673032
5938	2446258	1672715
5939	2446631	1672276
5940	2447105	1671907
5941	2447447	1671447
5942	2447863	1671038
5943	2448266	1670620
5944	2448616	1670166
5945	2448944	1669697
5946	2449297	1669245
5947	2449670	1668807
5948	2449975	1668322
5949	2450238	1667809
5950	2450682	1667419
5951	2451109	1667018
5952	2451634	1666683
5953	2452194	1666371
5954	2452621	1665970
5955	2453130	1665624
5956	2453531	1665205
5957	2453852	1664731
5958	2454289	1664336
5959	2454809	1663998
5960	2455325	1663657
5961	2455861	1663328
5962	2456355	1662972
5963	2456990	1662712
5964	2457458	1662337
5965	2457760	1661851
5966	2458182	1661446
5967	2458572	1661019
5968	2459030	1660638
5969	2459602	1660334
5970	2459975	1659896
5971	2460596	1659625
5972	2460969	1659187
5973	2461270	1658700
5974	2461691	1658294
5975	2461940	1657772
5976	2462258	1657297
5977	2462635	1656861
5978	2463007	1656422
5979	2463368	1655976
5980	2463614	1655453
5981	2464082	1655079
5982	2464323	1654552
5983	2464637	1654074
5984	2465039	1653656
5985	2465386	1653201
5986	2465692	1652718
5987	2465946	1652200
5988	2466439	1651843
5989	2466878	1651449
5990	2467636	1651269
5991	2468264	1651001
5992	2468944	1650769
5993	2469422	1650401
5994	2469792	1649961
5995	2470215	1649556
5996	2470535	1649083
5997	2470871	1648620
5998	2471277	1648205
5999	2471537	1647691
6000	2472529	1647665
6001	2472988	1647285
6002	2473386	1646864
6003	2474072	1646634
6004	2474766	1646410
6005	2475342	1646106
6006	2475645	1645622
6007	2476221	1645318
6008	2476752	1644985
6009	2477097	1644528
6010	2477371	1644025
6011	2477887	1643681
6012	2478151	1643171
6013	2478426	1642668
6014	2478726	1642182
6015	2479086	1641735
6016	2479382	1641246
6017	2479673	1640754
6018	2480001	1640286
6019	2480425	1639882
6020	2480736	1639403
6021	2481085	1638950
6022	2481450	1638507
6023	2481772	1638035
6024	2482146	1637598
6025	2482602	1637215
6026	2482917	1636739
6027	2483532	1636461
6028	2484021	1636100
6029	2484339	1635626
6030	2484667	1635159
6031	2485242	1634854
6032	2486092	1634730
6033	2486454	1634285
6034	2486896	1633893
6035	2487347	1633506
6036	2488123	1633333
6037	2490979	1634524
6038	2492109	1634582
6039	2493042	1634511
6040	2493511	1634135
6041	2494332	1633990
6042	2495877	1634318
6043	2496373	1633959
6044	2496846	1633586
6045	2497341	1633226
6046	2497717	1632789
6047	2498251	1632455
6048	2498806	1632134
6049	2499350	1631807
6050	2499823	1631433
6051	2500096	1630928
6052	2500431	1630464
6053	2500893	1630083
6054	2501380	1629718
6055	2502093	1629500
6056	2502444	1629047
6057	2502792	1628591
6058	2503276	1628224
6059	2503714	1627827
6060	2504081	1627384
6061	2504503	1626977
6062	2504775	1626472
6063	2506274	1626763
6064	2507304	1626750
6065	2508207	1626655
6066	2509226	1626633
6067	2510196	1626581
6068	2510661	1626200
6069	2511159	1625841
6070	2511809	1625580
6071	2512450	1625314
6072	2512887	1624915
6073	2513282	1624489
6074	2513604	1624015
6075	2514277	1623769
6076	2514785	1623416
6077	2515157	1622975
6078	2515642	1622608
6079	2516045	1622186
6080	2516444	1621764
6081	2516883	1621366
6082	2517260	1620928
6083	2517555	1620438
6084	2517935	1620002
6085	2518291	1619551
6086	2518528	1619024
6087	2518926	1618600
6088	2519375	1618209
6089	2519680	1617725
6090	2519985	1617242
6091	2520353	1616799
6092	2520744	1616371
6093	2521068	1615899
6094	2521567	1615540
6095	2521889	1615068
6096	2522168	1614568
6097	2522507	1614106
6098	2522943	1613707
6099	2523337	1613281
6100	2523620	1612783
6101	2523975	1612332
6102	2524329	1611881
6103	2524704	1611443
6104	2525276	1611130
6105	2525621	1610673
6106	2525961	1610212
6107	2526485	1609869
6108	2526798	1609391
6109	2527119	1608919
6110	2527596	1608545
6111	2527978	1608111
6112	2528316	1607650
6113	2528715	1607227
6114	2529055	1606766
6115	2529478	1606359
6116	2530008	1606019
6117	2530346	1605558
6118	2530811	1605177
6119	2531314	1604820
6120	2531626	1604342
6121	2531956	1603876
6122	2532315	1603427
6123	2532646	1602961
6124	2532976	1602495
6125	2533347	1602054
6126	2533648	1601570
6127	2533978	1601104
6128	2534254	1600603
6129	2534635	1600169
6130	2534877	1599647
6131	2535199	1599176
6132	2535506	1598695
6133	2535886	1598261
6134	2536156	1597757
6135	2536387	1597229
6136	2536663	1596730
6137	2537143	1596358
6138	2537493	1595905
6139	2537794	1595421
6140	2538201	1595004
6141	2538574	1594565
6142	2538884	1594087
6143	2539274	1593659
6144	2539577	1593176
6145	2541566	1593751
6146	2543219	1594115
6147	2543893	1593864
6148	2544509	1593577
6149	2545013	1593219
6150	2545844	1593067
6151	2546573	1592850
6152	2547154	1592540
6153	2547689	1592202
6154	2548192	1591844
6155	2548666	1591467
6156	2549087	1591057
6157	2549779	1590817
6158	2550201	1590408
6159	2550578	1589971
6160	2550891	1589493
6161	2551244	1589041
6162	2551528	1588547
6163	2551819	1588056
6164	2552077	1587545
6165	2552463	1587113
6166	2552782	1586641
6167	2553076	1586152
6168	2553474	1585728
6169	2553727	1585214
6170	2554037	1584736
6171	2554341	1584254
6172	2554618	1583756
6173	2555277	1583494
6174	2555882	1583198
6175	2556288	1582779
6176	2556579	1582289
6177	2556820	1581768
6178	2557259	1581370
6179	2557626	1580927
6180	2557965	1580467
6181	2558446	1580095
6182	2558763	1579621
6183	2559156	1579195
6184	2559561	1578775
6185	2560147	1578467
6186	2560769	1578182
6187	2561360	1577877
6188	2561904	1577543
6189	2562337	1577141
6190	2562744	1576723
6191	2563189	1576328
6192	2563492	1575846
6193	2563833	1575387
6194	2564232	1574964
6195	2564606	1574526
6196	2565035	1574121
6197	2565474	1573722
6198	2565778	1573241
6199	2566212	1572840
6200	2566637	1572432
6201	2566953	1571958
6202	2567336	1571525
6203	2567789	1571135
6204	2568128	1570676
6205	2568441	1570200
6206	2568746	1569720
6207	2569068	1569250
6208	2569462	1568824
6209	2569856	1568398
6210	2570144	1567908
6211	2570406	1567401
6212	2571177	1567205
6213	2571715	1566867
6214	2572163	1566474
6215	2572589	1566068
6216	2573034	1565673
6217	2573384	1565220
6218	2573842	1564833
6219	2574204	1564387
6220	2574598	1563961
6221	2575004	1563543
6222	2575394	1563115
6223	2575774	1562680
6224	2576328	1562351
6225	2576958	1562069
6226	2577425	1561687
6227	2578611	1561740
6228	2579140	1561396
6229	2579713	1561078
6230	2580027	1560603
6231	2580437	1560187
6232	2580825	1559757
6233	2581115	1559268
6234	2581477	1558823
6235	2581947	1558442
6236	2582313	1558000
6237	2582710	1557575
6238	2583108	1557151
6239	2583465	1556703
6240	2583780	1556230
6241	2584118	1555770
6242	2584524	1555351
6243	2585122	1555048
6244	2585656	1554705
6245	2586308	1554435
6246	2586922	1554141
6247	2587285	1553696
6248	2587730	1553300
6249	2588178	1552907
6250	2588510	1552443
6251	2588812	1551962
6252	2589241	1551557
6253	2589631	1551128
6254	2589965	1550666
6255	2590324	1550219
6256	2590640	1549747
6257	2591052	1549331
6258	2591518	1548949
6259	2592048	1548603
6260	2592590	1548266
6261	2593035	1547870
6262	2593353	1547399
6263	2593738	1546967
6264	2594166	1546562
6265	2594445	1546067
6266	2594778	1545605
6267	2595120	1545148
6268	2595447	1544682
6269	2595729	1544190
6270	2596078	1543737
6271	2596502	1543329
6272	2596990	1542959
6273	2597517	1542612
6274	2598028	1542256
6275	2598524	1541890
6276	2598983	1541503
6277	2599348	1541059
6278	2599622	1540563
6279	2600012	1540134
6280	2600374	1539689
6281	2600666	1539203
6282	2601223	1538874
6283	2601653	1538469
6284	2602082	1538064
6285	2602673	1537754
6286	2603104	1537351
6287	2603524	1536940
6288	2603964	1536541
6289	2604281	1536070
6290	2604604	1535602
6291	2604941	1535143
6292	2605283	1534687
6293	2605574	1534200
6294	2605870	1533717
6295	2606401	1533371
6296	2606849	1532978
6297	2607371	1532627
6298	2607839	1532245
6299	2608164	1531779
6300	2608462	1531297
6301	2608809	1530843
6302	2609109	1530363
6303	2609458	1529910
6304	2609872	1529497
6305	2610178	1529019
6306	2610444	1528519
6307	2610700	1528012
6308	2611246	1527676
6309	2611636	1527248
6310	2612013	1526812
6311	2612500	1526442
6312	2612858	1525995
6313	2613196	1525537
6314	2613524	1525073
6315	2613861	1524614
6316	2614170	1524139
6317	2614482	1523666
6318	2614918	1523265
6319	2615251	1522804
6320	2615490	1522289
6321	2616170	1522029
6322	2616615	1521634
6323	2617085	1521253
6324	2617620	1520909
6325	2618025	1520490
6326	2618374	1520039
6327	2618684	1519565
6328	2619026	1519109
6329	2619292	1518610
6330	2619706	1518196
6331	2619999	1517712
6332	2620294	1517230
6333	2620779	1516857
6334	2621288	1516499
6335	2621752	1516114
6336	2622240	1515743
6337	2622670	1515339
6338	2623041	1514900
6339	2623425	1514469
6340	2623734	1513995
6341	2624099	1513553
6342	2624517	1513142
6343	2624821	1512665
6344	2625112	1512180
6345	2625572	1511793
6346	2626052	1511417
6347	2626462	1511002
6348	2626960	1510636
6349	2627419	1510248
6350	2627769	1509798
6351	2628028	1509296
6352	2628457	1508890
6353	2628774	1508421
6354	2629102	1507958
6355	2629473	1507520
6356	2629709	1507005
6357	2629987	1506513
6358	2630457	1506132
6359	2631094	1505846
6360	2631553	1505458
6361	2632152	1505151
6362	2632536	1504720
6363	2632875	1504264
6364	2633340	1503879
6365	2633622	1503390
6366	2633994	1502952
6367	2634340	1502500
6368	2634587	1501992
6369	2634928	1501536
6370	2635344	1501124
6371	2635860	1500769
6372	2636229	1500330
6373	2636582	1499881
6374	2637151	1499556
6375	2637393	1499045
6376	2637703	1498572
